video_id,title,channel,views,duration,upload_date,description,thumbnail,url
yd-V6fHG8oI,P/G/B/P + Depreciation | CA Final Direct Tax Lecture 02 | VG Learning Destination,VG Learning Destination,113544,10207,20221116,"Topic:: P/G/B/P + Depreciation | CA Final Direct Tax Lecture 02

For free access to amendment lectures, please share your details on below link: https://docs.google.com/forms/d/e/1FAIpQLSdVVhlnGYIxD8tUT9LHF1snXHmlidzRaQ2mZpsanRv39J1t3w/viewform


Get in touch with our expert: +91 9700000038
Or for more details, you can log in to our website 
https://www.vglearningdestination.com/

In the CA Foundation accounts paper, Depreciation is an important and scoring topic. Now, as per schedule II under the Companies Act, 2013 “Depreciation is the systematic allocation of the depreciable amount of an asset over it the useful life.”

Concept and accounting of Depreciation are one of the main chapters of paper 1 Accounting of CA Foundation Syllabus. In this chapter, the student will be able to understand the meaning and nature of depreciation, how we determine the amount of depreciation on property and equipment, what are the various methods of depreciation, how to become acquainted with the counting treatments from the straight-line method to reducing balance method, and many more.

The regular practice with the CA Foundation mock test papers and question papers will help the students to master Depreciation Accounting. You can easily download all the study material for preparing the Accountancy paper that will be held in May and November 2022.

Moreover, you can even know the weightage, syllabus and important tips and tricks related to the accountancy exam 2022.

About VG Learning Destination:
VG Learning Destination is having 150+ centers across India and abroad. Face to Face classes (Physical classroom teaching) is held in Delhi. Virtual Classes are available across all parts of India. Covering 21+ States and more than 120 cities

For more details, you can log in to our website www.vglearningdestination.com
Email: contact@vgldi.com
Head Office: 4E/10, Jhandewalan Extn., New Delhi 
Contact: +91 9700000038

Connect with us
Facebook: https://www.facebook.com/VGLDI
Instagram: https://www.instagram.com/vinodgupta.classes/
LinkedIn: https://www.linkedin.com/company/vg-learning-destination-pvt-ltd
Twitter: https://twitter.com/VGClasses



#ACCA 
#GoldlearningpartnerACCA 
#VGLearning 
#VinodGupta 
#GlobalAccountant 
#Foreigncourses",https://i.ytimg.com/vi/yd-V6fHG8oI/maxresdefault.jpg,https://www.youtube.com/watch?v=yd-V6fHG8oI
0BDk-0oAITY,61. Bhagavad Gita I Chapter 5 Verses 2-4 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,32218,3789,20210220,"Swami Sarvapriyananda teaches Verses 2-4 from the Fifth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 5, Verse 2:
श्रीभगवानुवाच |
संन्यास: कर्मयोगश्च नि:श्रेयसकरावुभौ |
तयोस्तु कर्मसंन्यासात्कर्मयोगो विशिष्यते || 2||
śhrī bhagavān uvācha
sannyāsaḥ karma-yogaśh cha niḥśhreyasa-karāvubhau
tayos tu karma-sannyāsāt karma-yogo viśhiṣhyate
🔴The Blessed Lord said:
Both renunciation and Karma Yoga promote the supreme good; but of the two, Karma Yoga is superior to the renunciation of works.

🔆Bhagavad Gita: Chapter 5, Verse 3:
ज्ञेय: स नित्यसंन्यासी यो न द्वेष्टि न काङ् क्षति |
निर्द्वन्द्वो हि महाबाहो सुखं बन्धात्प्रमुच्यते || 3||
jñeyaḥ sa nitya-sannyāsī yo na dveṣhṭi na kāṅkṣhati
nirdvandvo hi mahā-bāho sukhaṁ bandhāt pramuchyate
🔴Know him to be a perpetual renouncer who neither shuns nor seeks. O mighty-armed! One who is above such contraries is easily liberated from bondage.

🔆Bhagavad Gita: Chapter 5, Verse 4:
साङ्ख्ययोगौ पृथग्बाला: प्रवदन्ति न पण्डिता: |
एकमप्यास्थित: सम्यगुभयोर्विन्दते फलम् || 4||
sānkhya-yogau pṛithag bālāḥ pravadanti na paṇḍitāḥ
ekamapyāsthitaḥ samyag ubhayor vindate phalam
🔴The thoughtless---not men of discrimination---affirm that Samkhya and Yoga are different. Properly resorting to either of them, one wins the fruit of both.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/0BDk-0oAITY/maxresdefault.jpg,https://www.youtube.com/watch?v=0BDk-0oAITY
2QH4se3DmKI,64. Bhagavad Gita  I Chapter 5 Verses 10-12 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,28920,4353,20210321,"Swami Sarvapriyananda teaches Verses 10-12 from the Fifth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 5, Verse 10:
ब्रह्मण्याधाय कर्माणि सङ्गं त्यक्त्वा करोति य: |
लिप्यते न स पापेन पद्मपत्रमिवाम्भसा || 10||
brahmaṇyādhāya karmāṇi saṅgaṁ tyaktvā karoti yaḥ
lipyate na sa pāpena padma-patram ivāmbhasā
🔴Reposing all works in Brahman, he operates without attachment; he is not stained by sin as a lotus is not by water.

🔆Bhagavad Gita: Chapter 5, Verse 11:
कायेन मनसा बुद्ध्या केवलैरिन्द्रियैरपि |
योगिन: कर्म कुर्वन्ति सङ्गं त्यक्त्वात्मशुद्धये || 11||
kāyena manasā buddhyā kevalair indriyair api
yoginaḥ karma kurvanti saṅgaṁ tyaktvātma-śhuddhaye
🔴With body, mind, intellect and mere senses, Yogins perform work without attachment, for the purification of the self.

🔆Bhagavad Gita: Chapter 5, Verse 12:
युक्त: कर्मफलं त्यक्त्वा शान्तिमाप्नोति नैष्ठिकीम् |
अयुक्त: कामकारेण फले सक्तो निबध्यते || 12||
yuktaḥ karma-phalaṁ tyaktvā śhāntim āpnoti naiṣhṭhikīm
ayuktaḥ kāma-kāreṇa phale sakto nibadhyate
🔴 Giving up the fruits of works, the Yogin attains disciplined peace; the non-Yogin, attached to fruits by the force of cravings is bound.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/2QH4se3DmKI/maxresdefault.jpg,https://www.youtube.com/watch?v=2QH4se3DmKI
6rJ4XzYJQlo,67. Bhagavad Gita I Chapter 5 Verses 18-19 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,28172,4488,20210403,"Swami Sarvapriyananda teaches Verses 18-19 from the Fifth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 5, Verse 18:
विद्याविनयसम्पन्ने ब्राह्मणे गवि हस्तिनि |
शुनि चैव श्वपाके च पण्डिता: समदर्शिन: || 18||
vidyā-vinaya-sampanne brāhmaṇe gavi hastini
śhuni chaiva śhva-pāke cha paṇḍitāḥ sama-darśhinaḥ
🔴The sages perceive the same truth in the Brahmana, rich in knowledge and culture, a cow, an elephant, a dog and a dog-eating outcaste.

🔆Bhagavad Gita: Chapter 5, Verse 19:
इहैव तैर्जित: सर्गो येषां साम्ये स्थितं मन: |
निर्दोषं हि समं ब्रह्म तस्माद् ब्रह्मणि ते स्थिता: || 19||
ihaiva tair jitaḥ sargo yeṣhāṁ sāmye sthitaṁ manaḥ
nirdoṣhaṁ hi samaṁ brahma tasmād brahmaṇi te sthitāḥ
🔴Even here is birth vanquished by them whose mind abides in equality. Flawless indeed is Brahman, the same; hence they abide in Brahman.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/6rJ4XzYJQlo/maxresdefault.jpg,https://www.youtube.com/watch?v=6rJ4XzYJQlo
Wv0L3PgySVI,80 Bhagavad Gita I Chapter 6 Verses 16-19 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,30899,4579,20210704,"Swami Sarvapriyananda teaches Verses 16-19 from the Sixth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 6, Verse 16:
नात्यश्नतस्तु योगोऽस्ति न चैकान्तमनश्नत: |
न चाति स्वप्नशीलस्य जाग्रतो नैव चार्जुन || 16||
nātyaśhnatastu yogo ’sti na chaikāntam anaśhnataḥ
na chāti-svapna-śhīlasya jāgrato naiva chārjuna
🔴He has no Yoga, who eats too much or who eats not at all; who habitually sleeps too much or who keeps always awake, O Arjuna!

🔆Bhagavad Gita: Chapter 6, Verse 17:
युक्ताहारविहारस्य युक्तचेष्टस्य कर्मसु |
युक्तस्वप्नावबोधस्य योगो भवति दु:खहा || 17||
yuktāhāra-vihārasya yukta-cheṣhṭasya karmasu
yukta-svapnāvabodhasya yogo bhavati duḥkha-hā
🔴One who in proper measure eats and plays, applies himself to works, sleeps and keeps awake, achieves Yoga that destroys all pains.

🔆Bhagavad Gita: Chapter 6, Verse 18:
यदा विनियतं चित्तमात्मन्येवावतिष्ठते |
नि:स्पृह: सर्वकामेभ्यो युक्त इत्युच्यते तदा || 18||
yadā viniyataṁ chittam ātmanyevāvatiṣhṭhate
niḥspṛihaḥ sarva-kāmebhyo yukta ityuchyate tadā
🔴When the well-controlled mind abides solely in the Self, rid of cravings for objects of desires, one is said to be integrated in Yoga.

🔆Bhagavad Gita: Chapter 6, Verse 19:
यथा दीपो निवातस्थो नेङ्गते सोपमा स्मृता |
योगिनो यतचित्तस्य युञ्जतो योगमात्मन: || 19||
yathā dīpo nivāta-stho neṅgate sopamā smṛitā
yogino yata-chittasya yuñjato yogam ātmanaḥ
🔴As light in a windless spot stirs not - this is the simile of the Yogin whose mind is controlled and who applies himself to Yoga.


► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/Wv0L3PgySVI/maxresdefault.jpg,https://www.youtube.com/watch?v=Wv0L3PgySVI
m2zl3jdgj8c,श्यामकर्ण अश्व युद्ध । Mahabharat Stories | B. R. Chopra | EP – 112,Pen  Bhakti,9498906,2603,20200612,"श्यामकर्ण अश्व युद्ध । Mahabharat Stories | B. R. Chopra | EP – 112

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios

Please do visit, for the latest updates:- 

www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/m2zl3jdgj8c/maxresdefault.jpg,https://www.youtube.com/watch?v=m2zl3jdgj8c
JCnUP6e7vFc,60. Bhagavad Gita I Chapter 5 Verse 1 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,38121,4035,20210219,"Swami Sarvapriyananda teaches Verse 1 from the Fifth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 5, Verse 1:
अर्जुन उवाच |
संन्यासं कर्मणां कृष्ण पुनर्योगं च शंससि |
यच्छ्रेय एतयोरेकं तन्मे ब्रूहि सुनिश्चितम् || 1||
Arjuna uvācha
sannyāsaṁ karmaṇāṁ kṛiṣhṇa punar yogaṁ cha śhansasi
yach chhreya etayor ekaṁ tan me brūhi su-niśhchitam
🔴Arjuna Said:
The renunciation of works, Krsna, and again, their performance you praise. Tell me for certain       which of the two is better.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/JCnUP6e7vFc/maxresdefault.jpg,https://www.youtube.com/watch?v=JCnUP6e7vFc
2eanVEzeBd4,अश्वत्थामा -पांडवो की हत्या का रहस्य | Mahabharat Stories | B. R. Chopra | EP – 105,Pen  Bhakti,3900358,2764,20200527,"अश्वत्थामा -पांडवो की हत्या का रहस्य | Mahabharat Stories | B. R. Chopra | EP – 105

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios

Please do visit, for the latest updates:- 

www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/2eanVEzeBd4/maxresdefault.jpg,https://www.youtube.com/watch?v=2eanVEzeBd4
EEhj0Z_dUOk,श्रीकृष्ण ने शिशुपाल का वध कैसे किया था? | Mahabharat Stories | B. R. Chopra | EP – 43,Pen  Bhakti,26957055,2598,20191218,"श्रीकृष्ण ने शिशुपाल का वध कैसे किया था?  | Mahabharat Stories | B. R. Chopra | EP – 43

Yudhishthir decides to perform the Rajsuya Yagna. The first honor is rendered to Sri Krishna. Shishupal, the King of Chedi, asks, “When there are so many kings gathered in this assembly, why should the first honor be paid to Krishna – a cowherd boy and the son of a servant of Ugrasena?” Krishna warns Shishupal but Shishupal does not pay any heed so Sri Krishnakills him. The Rajsuya Yagna is celebrated and Yudhishthir is recognized as an Emperor.

Mahabharat is an Indian television series based on the Hindu epic.  

#mahabharat #brchopra #shrikrishna #shishupal #vadh #bestscenes #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe. 

Produced & Directed By – B.R. Chopra 
Music Composer – Raj Kamal 
Script – Rahi Masoom Raza 
Presented By - PEN Studios 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/EEhj0Z_dUOk/maxresdefault.jpg,https://www.youtube.com/watch?v=EEhj0Z_dUOk
S4k9rY3jXGE,83. Bhagavad Gita I Chapter 6 Verses 24-25 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,22778,4003,20211117,"Swami Sarvapriyananda teaches Verses 24-25 from the Sixth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

🔆Bhagavad Gita: Chapter 6, Verses 24-25:
सङ्कल्पप्रभवान्कामांस्त्यक्त्वा सर्वानशेषत: |
मनसैवेन्द्रियग्रामं विनियम्य समन्तत: || 24||
शनै: शनैरुपरमेद्बुद्ध्या धृतिगृहीतया |
आत्मसंस्थं मन: कृत्वा न किञ्चिदपि चिन्तयेत् || 25||
saṅkalpa-prabhavān kāmāns tyaktvā sarvān aśheṣhataḥ
manasaivendriya-grāmaṁ viniyamya samantataḥ
śhanaiḥ śhanair uparamed buddhyā dhṛiti-gṛihītayā
ātma-sansthaṁ manaḥ kṛitvā na kiñchid api chintayet
🔴 Abandoning imagination-born longings in their entirety, restraining all the senses with the mind on every side, and setting that mind firmly on the Self under the direction of a steadfast intellect, one should practice tranquility little by little, and abstain from every kind of thought.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/S4k9rY3jXGE/maxresdefault.jpg,https://www.youtube.com/watch?v=S4k9rY3jXGE
4KI1ywwyzGI,"दुशासन की मौत, कर्ण और अर्जुन भीषण युद्ध । Mahabharat Stories | B. R. Chopra | EP – 88",Pen  Bhakti,36708139,2671,20200401,"दुशासन की मौत, कर्ण और अर्जुन भीषण युद्ध । Mahabharat Stories | B. R. Chopra | EP – 88

On the battlefield, Dushashan attacks Bheem with his arrows. Bheem remembers what Dushashan had done to Draupadi and the anger blazes within him. Bheem jumps from his chariot and attacks Dushashan. Bheem fulfills the oath he had made thirteen years agaon and kills Dushashan. Gandhari loses another one of her sons.

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/4KI1ywwyzGI/maxresdefault.jpg,https://www.youtube.com/watch?v=4KI1ywwyzGI
y9Kt7Db9MxA,1. Bhagavad Gita | Chapter 1 Summary | Swami Sarvapriyananda,Vedanta Society of New York - Archives,538537,3976,20200517,"Swami Sarvapriyananda summarizes the first chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".
► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedant_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/y9Kt7Db9MxA/maxresdefault.jpg,https://www.youtube.com/watch?v=y9Kt7Db9MxA
Hsd1phDMYHA,56. Bhagavad Gita I Chapter 4 Verses 33-34 I Swami Sarvapriyananda,Vedanta Society of New York - Archives,29671,4209,20210130,"Swami Sarvapriyananda teaches Verses 33-34, from the fourth chapter of the Bhagavad Gita. This series of talks unfolds the highest truths of Vedanta through the study of ""The song of God"".

00:00 - Intro

00:59 - 🔆Bhagavad Gita: Chapter 4, Verse 33:
श्रेयान्द्रव्यमयाद्यज्ञाज्ज्ञानयज्ञ: परन्तप |
सर्वं कर्माखिलं पार्थ ज्ञाने परिसमाप्यते || 33||
śhreyān dravya-mayād yajñāj jñāna-yajñaḥ parantapa
sarvaṁ karmākhilaṁ pārtha jñāne parisamāpyate
🔴The sacrifice of knowledge, O scourage of foes! is superior to the sacrifice of materials. All works, without exception, Arjuna! culminate in knowledge.

14:58 - 🔆Bhagavad Gita: Chapter 4, Verse 34:
तद्विद्धि प्रणिपातेन परिप्रश्नेन सेवया |
उपदेक्ष्यन्ति ते ज्ञानं ज्ञानिनस्तत्त्वदर्शिन: || 34||
tad viddhi praṇipātena paripraśhnena sevayā
upadekṣhyanti te jñānaṁ jñāninas tattva-darśhinaḥ
🔴Know it by means of obeisance, exhaustive questionings, service to the (teacher). Knowers who have realized the truth will impart to you that knowledge.

► To support the Vedanta Society of New York: http://bit.ly/SupportVedantaNY

Vedanta NY Media details:
Primary Youtube Channel: https://www.youtube.com/vedantany
Web: http://vedantany.org
Soundcloud: http://Soundcloud.com/VedantaNY
iTunes Podcast: http://bit.ly/vedanta-talks-itunes
Google Play: http://bit.ly/vedanta-talks-google-play
Facebook: https://www.facebook.com/VedantaNY
Instagram: @Vedanta_NY, https://www.instagram.com/vedanta_ny/ 

ABOUT VEDANTA
Vedanta is one of the world’s most ancient religious philosophies and one of its broadest. Based on the Vedas, the sacred scriptures of India, Vedanta affirms the oneness of existence, the divinity of the soul, and the harmony of religions.

ABOUT US
Vedanta Society of New York is affiliated with the Ramakrishna Order of India. In fact, this is the Order's first Center started by Swami Vivekananda, in 1894. It was a historic event, for the seed of the world-wide Ramakrishna Movement was sown here in New York over a century ago. Swami Sarvapriyananda is the present Resident Minister and Spiritual Leader of the Vedanta Society of New York.",https://i.ytimg.com/vi/Hsd1phDMYHA/maxresdefault.jpg,https://www.youtube.com/watch?v=Hsd1phDMYHA
c_LkNtxPMYE,अर्जुन को दुर्गा माता का वरदान कैसे मिला था और युद्ध के नियम? | Mahabharat | B R Chopra | EP – 71,Pen  Bhakti,12615141,2693,20200221,"अर्जुन को दुर्गा माता का वरदान कैसे मिला था और युद्ध के नियम? | Mahabharat | B R Chopra | EP – 71

Krishna tells Arjun to seek Goddess Durga’s blessings for winning the war. Arjun prays to the Goddess. She tells him, “Wherever there is righteousness there is Krishna, and wherever there is Krishna, there is victory.” Krishna drives Arjun to the middle of the battlefield in his chariot. Arjun sees the men on the battlefield and tells Krishna, “Winning a kingdom after killine one’s own kin is too heavy a price to pay. I prefer to be a beggar if this is the price I have to pay for our throne.”

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #stories #arjun #durgamata #shrikrishna #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios

Subscribe Pen Bhakti :- https://bit.ly/3Bg535s

Please do visit, for the latest updates:- 
https://www.facebook.com/BhajanSangrah/
www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/c_LkNtxPMYE/maxresdefault.jpg,https://www.youtube.com/watch?v=c_LkNtxPMYE
SDs4doYpFIY,द्रोणाचार्य ने चक्रव्यूह की रचना क्यों की थी? | Mahabharat Stories | BR Chopra | EP – 81 | PenBhakti,Pen  Bhakti,18195105,2575,20200316,"द्रोणाचार्य ने चक्रव्यूह की रचना क्यों की थी? | Mahabharat Stories | B R Chopra | EP – 81 | Pen Bhakti

Drona decides to arrange his forces in a “Chakra-Vyuha” (Lotus formation), which is a battle arrangement that only Arjun can penetrate and emerge from. The Trigartha Chief Susarama is asked to assist the Kauravas in their plan to capture Yudhistir by luring Arjun so far away from the battlefield that it will be impossible for him to return before sunset.

Mahabharat is an Indian television series based on the Hindu epic.

#mahabharat #brchopra #dronacharya #arjun #duryodhan #bestscene #stories #penbhakti

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios

Subscribe Pen Bhakti :- https://bit.ly/3Bg535s

Please do visit, for the latest updates:- 
https://www.facebook.com/BhajanSangrah/
www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/SDs4doYpFIY/maxresdefault.jpg,https://www.youtube.com/watch?v=SDs4doYpFIY
g268UwHdTCM,अर्जुन और बब्रुवाहन का आमना सामना | Mahabharat Stories | B. R. Chopra | EP – 135,Pen  Bhakti,9457712,2355,20200817,"अर्जुन और बब्रुवाहन का आमना सामना | Mahabharat Stories | B. R. Chopra | EP – 135

Mahabharat is an Indian television series based on the Hindu epic.

Watch only on PEN Bhakti Channel and Don't forget to share & subscribe.

Produced & Directed By – B.R. Chopra
Music Composer – Raj Kamal
Script – Rahi Masoom Raza
Presented By - PEN Studios

#mahabharat #brchopra #stories #penbhakti

Please do visit, for the latest updates:- 

www.facebook.com/penbhakti
www.instagram.com/penbhakti 👉 Log On To Our Official Website : https://penstudios.in/",https://i.ytimg.com/vi/g268UwHdTCM/maxresdefault.jpg,https://www.youtube.com/watch?v=g268UwHdTCM
